epoch time,date & time,smell value,skewed latitude,skewed longitude,zipcode,smell description,symptoms,additional comments
1587136871,04/17/2020 17:21:11 +02:00,4,40.4535,-79.9352,15232,Industrial,Irritated sinuses ,
1587138095,04/17/2020 17:41:35 +02:00,4,40.4453,-79.9148,15217,"Industrial, ammoniacal ",,
1587138413,04/17/2020 17:46:53 +02:00,3,40.4801,-79.9468,15201,Stinky sulfur,Disbelief at still having to breathe this shit during COVID,
1587140403,04/17/2020 18:20:03 +02:00,4,40.437,-79.9807,15219,,,
1587143499,04/17/2020 19:11:39 +02:00,4,40.4568,-79.9389,15232,Exhaust ,,
1587145436,04/17/2020 19:43:56 +02:00,1,40.4167,-79.9143,15217,,,
1587150075,04/17/2020 21:01:15 +02:00,2,40.4271,-79.9709,15203,,,
1587150218,04/17/2020 21:03:38 +02:00,4,40.4841,-80.0484,15212,,,"Sent ACHD report . Awoke @ 3am with palpitations, chest pressure, burning in throat & headache banging from all lobes! "
1587151712,04/17/2020 21:28:32 +02:00,5,40.4269,-79.9186,15217,,,
1587154909,04/17/2020 22:21:49 +02:00,4,40.39,-80.0519,15216,Woodsmoke And rain ,Chest pains ,
1587154971,04/17/2020 22:22:51 +02:00,1,40.3064,-80.046,15102,,,
1587157265,04/17/2020 23:01:05 +02:00,2,40.3369,-80.0616,15241,Woodsmoke,,
1587158064,04/17/2020 23:14:24 +02:00,5,40.3596,-80.0288,15234,Structure fire,Don’t know ,
1587161077,04/18/2020 00:04:37 +02:00,4,40.4575,-79.9777,15222,Sulfur,Headache ,
1587164664,04/18/2020 01:04:24 +02:00,3,40.4468,-79.9265,15217,Chemical ,Eyes breathing ,
1587168933,04/18/2020 02:15:33 +02:00,5,40.4457,-79.9111,15217,,,
1587169210,04/18/2020 02:20:10 +02:00,3,40.3917,-80.0499,15216,Wood,Headache scratchy throat ,
1587170331,04/18/2020 02:38:51 +02:00,5,40.441,-79.836,15235,Rotten eggs,,Disgusting 
1587171244,04/18/2020 02:54:04 +02:00,4,40.4633,-79.9425,15224,,,
1587172110,04/18/2020 03:08:30 +02:00,2,40.4151,-79.876,15218,Random wiff of rotten eggs,Breathing feels difficult like heaviness one my chest ,
1587174438,04/18/2020 03:47:18 +02:00,5,40.4172,-79.8358,15112,Sulphurous industrial,Headache throat,
1587176899,04/18/2020 04:28:19 +02:00,4,40.4606,-79.9581,15213,Coal,,
1587179301,04/18/2020 05:08:21 +02:00,4,40.4464,-79.928,15217,Like smoke ,Burning eyes ,"Me and my cat is wheezing 
This is difficult to understand why you people think money is more important than our health "
1587212504,04/18/2020 14:21:44 +02:00,2,40.2988,-79.8723,15025,Smells like some folks are still making money. ,Looking forward to reading another day's worth of the non-essential cry cunts' griping over those that still work. ,
1587226027,04/18/2020 18:07:07 +02:00,3,40.3906,-80.0489,15216,Woodsmoke ,Chest pains headache ,
1587226981,04/18/2020 18:23:01 +02:00,1,40.354,-79.8858,15034,,,
1587227493,04/18/2020 18:31:33 +02:00,5,40.2911,-79.8796,15025,Industrial,Sore throst and eye irratation,
1587234010,04/18/2020 20:20:10 +02:00,1,40.3053,-80.0476,15102,,,
1587236034,04/18/2020 20:53:54 +02:00,3,40.3991,-79.8767,15122,sulfur dioxide,,
1587242146,04/18/2020 22:35:46 +02:00,5,40.4469,-79.9292,15217,Odorless semi industrial ,Can’t fucking breathe without coughing outside ,"Wind forces it down your thrust 
The air pollution is choking me today "
1587242294,04/18/2020 22:38:14 +02:00,5,40.4464,-79.9281,15217,,,"This is about 3 am today 
They can’t get away emitting that much more crap while we sleep that’s not going to solve the problem for the record it looks like we are about to surge in covid cases and the oeopke allowing this deregulation are responsible for all the people who die because the air was just too polluted everyone who got sick died "
1587245325,04/18/2020 23:28:45 +02:00,4,40.4232,-79.8536,15221,"Industrial, asphalt like,rotten eggs",Nauseous but probably from how bad it smelled,The small was present in areas of the woods above and around the Forest Hills Park. 
1587254211,04/19/2020 01:56:51 +02:00,2,40.3399,-80.028,15102,Smoke,,
1587254814,04/19/2020 02:06:54 +02:00,4,40.3905,-80.0501,15216,Strong woodsmoke ,,Asthmatics can’t handle this anytime but especially during a respiratory pandemic. 
1587257700,04/19/2020 02:55:00 +02:00,5,40.4176,-79.8348,15112,Illegal fire burning on Powell Street stinks like garbage rubber and wet wood ,"BAD HEADACHE DIFFICULTY BREATHING, THROAT BURNS ",DUE TO COVID.. I THOUGHT OUT DOOR BURNING WAS TO BE STOPPED ... I'VE CALLED FIRE DEPT 3X ABOUT THIS HOUSE WITH NO LUCK IN HELPING ME AND ELDERLY NEIGHBORS!! 
1587258006,04/19/2020 03:00:06 +02:00,5,40.4162,-79.8356,15112,illegal fire burning in a back yard.. stinks ,Unbearable ,Crazy with fire dept 8 houses from where the one is burning
1587259048,04/19/2020 03:17:28 +02:00,4,40.4518,-79.9438,15213,,,
1587277515,04/19/2020 08:25:15 +02:00,1,40.5254,-79.9677,15116,,,
1587294208,04/19/2020 13:03:28 +02:00,4,40.4276,-79.8549,15221,Rotten eggs ,Eye irritation and headache,
1587294222,04/19/2020 13:03:42 +02:00,4,40.4238,-79.936,15217,Smoke smell ,,
1587303285,04/19/2020 15:34:45 +02:00,1,40.303,-80.084,15241,,,
1587316719,04/19/2020 19:18:39 +02:00,4,40.3839,-79.917,15120,Smoke industrial ,,
1587316724,04/19/2020 19:18:44 +02:00,4,40.3718,-80.0873,15243,Illegal burning. ,,West end of 300 block of Elmbrook lane 15243
1587316805,04/19/2020 19:20:05 +02:00,4,40.4174,-79.9707,15210,The usual chemical burning smell. Guess I have to wear a mask outside too now. Ugh.,Headache,
1587318709,04/19/2020 19:51:49 +02:00,1,40.3075,-80.0466,15102,,,
1587318817,04/19/2020 19:53:37 +02:00,5,40.3943,-79.85,15104,Smoky rotten eggs,"Gagging, burning my nose and lungs ",
1587319025,04/19/2020 19:57:05 +02:00,3,40.4851,-80.0467,15212,,,
1587319488,04/19/2020 20:04:48 +02:00,3,40.4396,-79.8962,15221,,,
1587319874,04/19/2020 20:11:14 +02:00,4,40.4079,-79.8434,15112,,,
1587322351,04/19/2020 20:52:31 +02:00,4,40.5276,-79.949,15116,Open burning scrap wood ,Eyes burning heavy smoke ,Eyes watering  203 falls run road bur ning back yard 
1587324601,04/19/2020 21:30:01 +02:00,4,40.4644,-79.9445,15224,industrial,"sinus congestion, runny nose, pressure behind eyes",
1587325143,04/19/2020 21:39:03 +02:00,1,40.2773,-79.7994,15018,,,
1587326000,04/19/2020 21:53:20 +02:00,1,40.3554,-79.9617,15227,,,
1587327113,04/19/2020 22:11:53 +02:00,4,40.3655,-79.7971,15137,Smoky,,
1587328271,04/19/2020 22:31:11 +02:00,1,40.3865,-79.9055,15120,,,
1587332771,04/19/2020 23:46:11 +02:00,1,40.4361,-80.0485,15205,,,
1587334048,04/20/2020 00:07:28 +02:00,4,40.4641,-79.9543,15224,Industrial ,Nose burning ,
1587337447,04/20/2020 01:04:07 +02:00,1,40.4945,-79.8827,15238,,,
1587341620,04/20/2020 02:13:40 +02:00,3,40.2945,-80.0344,15102,1239 Clifton Rd illegal open burning,,
1587347319,04/20/2020 03:48:39 +02:00,5,40.4171,-79.9724,15210,Woodsmoke,Headache from the odor seeping into my house with windows closed. Not good!,
1587355995,04/20/2020 06:13:15 +02:00,2,40.5544,-79.8026,15049,,,
1587356022,04/20/2020 06:13:42 +02:00,2,40.5526,-79.8026,15049,,,
1587356063,04/20/2020 06:14:23 +02:00,2,40.5537,-79.8054,15049,,,
1587356080,04/20/2020 06:14:40 +02:00,2,40.5543,-79.8025,15049,,,
1587385107,04/20/2020 14:18:27 +02:00,1,40.4177,-79.8757,15218,,,Hasn’t smelled bad in a week and a half. 
1587397412,04/20/2020 17:43:32 +02:00,3,40.5117,-80.0848,15202,Chemicals ,"Watery eyes, Sinus Irritation ",
1587403013,04/20/2020 19:16:53 +02:00,3,40.615,-79.8942,15044,Plastic ,Throat irritation ,can’t be outside now 
1587410124,04/20/2020 21:15:24 +02:00,3,40.3911,-80.0319,15216,"Herbal, woodsy, skunky... smells like the reefer","Happy, red eyes, aloof, hungry, light headed, high",Happy 420
1587414748,04/20/2020 22:32:28 +02:00,1,40.4247,-79.8627,15221,,,
1587416077,04/20/2020 22:54:37 +02:00,1,40.3064,-80.0458,15102,,,
1587417745,04/20/2020 23:22:25 +02:00,5,40.4576,-80.0041,15212,Helicopter at ALLEGHENY General Hospital flying out west over neighborhood-against FAA rules!!!,Headache,
1587420093,04/21/2020 00:01:33 +02:00,2,40.396,-80.0493,15216,,Headache,
1587426863,04/21/2020 01:54:23 +02:00,4,40.4845,-80.0464,15212,,,
1587427562,04/21/2020 02:06:02 +02:00,3,40.4779,-79.9566,15201,,,
1587437789,04/21/2020 04:56:29 +02:00,4,40.4478,-79.9291,15232,Burnt smell,,
1587439012,04/21/2020 05:16:52 +02:00,4,40.3869,-79.8007,15035,Industrial,,
1587442677,04/21/2020 06:17:57 +02:00,3,40.4012,-79.8419,15104,We all know what it smells like and where it is coming from. ,Eye and nose irritation,US Steel please stop exposing us to pollutants and shortening our lives.
1587444710,04/21/2020 06:51:50 +02:00,4,40.425,-79.8502,15221,Sulfur smell ,Headache ,
1587445152,04/21/2020 06:59:12 +02:00,5,40.4276,-79.9185,15217,Sulphur Dioxide ,Hard to breathe even after closing and locking windows.,Shut it down. The Coke Works needs to be Shut down. 
1587445847,04/21/2020 07:10:47 +02:00,4,40.4489,-79.9043,15208,Industrial ,,
1587446145,04/21/2020 07:15:45 +02:00,3,40.4367,-79.9229,15217,Rotten eggs,Headache,
1587447788,04/21/2020 07:43:08 +02:00,5,40.4453,-79.9146,15217,Sulphuric smell. Can smell it inside my apartment with all windows closed,Respiratory irritation,
1587449204,04/21/2020 08:06:44 +02:00,3,40.4964,-79.9063,15215,Sulfuric chemical bitter ,Headache eyes nose and throat irritation ,
1587449391,04/21/2020 08:09:51 +02:00,5,40.4404,-79.9154,15217,Unbelievable!! Disgusting rotten eggs!  Worse than ever!!!!!,"Headache, nose and eye irritation",Clairton Coke Works needs to held to be held accountable for this horrendous crime of dumping lung contaminants into the air during this pandemic. 
1587449686,04/21/2020 08:14:46 +02:00,3,40.4295,-79.8828,15218,"Sulfur, chemicals ",,
1587464861,04/21/2020 12:27:41 +02:00,3,40.4846,-80.0483,15212,,,
1587468325,04/21/2020 13:25:25 +02:00,1,40.5522,-80.0008,15237,,,Rained overnight
1587474737,04/21/2020 15:12:17 +02:00,4,40.4432,-79.8386,15235,,,
1587477651,04/21/2020 16:00:51 +02:00,1,40.415,-79.8792,15218,,,"Haven’t smelled anything in a while, breathing has improved "
1587480176,04/21/2020 16:42:56 +02:00,5,40.3464,-79.934,15122,Industrial ,"Coughing, dry throat, mucus, headache. ",Very bad air over night. Scared me into thinking I had gotten sick. 
1587483267,04/21/2020 17:34:27 +02:00,3,40.3889,-80.0506,15216,Wood or fireplace ,Chest and throat/nose,On a windy day during a respiratory pandemic. 
1587489673,04/21/2020 19:21:13 +02:00,3,40.4774,-79.9602,15201,Industrial,,
1587493752,04/21/2020 20:29:12 +02:00,2,40.447,-79.9285,15217,Toxins,Asthmatic ,"My cat has FIV and upper respiratory problems when I open the window he can’t breathe I close it he is wheezy 
Just because it’s windy doesn’t mean it’s ok to run those factories now or ever again. Start innovating "
1587497153,04/21/2020 21:25:53 +02:00,3,40.4637,-79.8612,15235,Woodsmoke,Burning eyes,
1587510886,04/22/2020 01:14:46 +02:00,4,40.3979,-80.048,15216,Wood,Burning throat chest ,
1587511120,04/22/2020 01:18:40 +02:00,5,40.4716,-79.9156,15206,,,
1587511510,04/22/2020 01:25:10 +02:00,5,40.4694,-79.9272,15206,,,
1587518621,04/22/2020 03:23:41 +02:00,4,40.4842,-80.0471,15212,,"Chest pressure, coughing",
1587519060,04/22/2020 03:31:00 +02:00,5,40.4748,-79.9228,15206,Smoke and metal,Burning throat,
1587519969,04/22/2020 03:46:09 +02:00,4,40.4567,-79.9184,15206,Burnt plastic,,
1587521137,04/22/2020 04:05:37 +02:00,5,40.4707,-79.9182,15206,Horrible plastic burning smell,,
1587523198,04/22/2020 04:39:58 +02:00,4,40.463,-79.9317,15206,Rotten eggs,"Sore throat, asthma ",
1587547924,04/22/2020 11:32:04 +02:00,1,40.4459,-79.8982,15208,,,
1587565007,04/22/2020 16:16:47 +02:00,4,40.4633,-79.9404,15224,,,
1587566084,04/22/2020 16:34:44 +02:00,3,40.4622,-79.9335,15206,,Asthma ,
1587576562,04/22/2020 19:29:22 +02:00,1,40.4483,-79.9301,15232,,,
